"text","true_label","predicted_label"
"I'm not sure why our membership renewal notice said you owed $50, but I checked our system and it looks like you're actually up to date on your payments. Can you tell me more about what you're seeing?","somewhat polite","neutral"
"Sure, I can help you understand the charges. Our budget-friendly travel options include a small fee for additional services, such as priority boarding. Would you like me to break it down further for you?","polite","somewhat polite"
"I'm sorry to hear that our sports league fees seem higher than expected. It's worth noting that prices may vary depending on the season, and our rates are subject to change based on demand. If you have any questions or concerns, I'd be happy to clarify the details for you.","somewhat polite","neutral"
"I understand you're concerned about the cancellation fee for your upcoming MMA training session. Our policy is to charge a fee for last-minute cancellations to ensure we can accommodate other members. If you'd like to reschedule, I can help you find an alternative time that suits you.","neutral","polite"
"I'm sorry to hear that you're having trouble accessing our online course materials during the summer break. Our technical team is working on resolving the issue, but in the meantime, you can try clearing your browser cache or reaching out to us directly for assistance.","somewhat polite","neutral"
"I'm sorry to hear you're not satisfied with the buffet selection. We do have a rotating menu, and we're currently featuring seasonal specials. If you'd like, I can provide you with more information on our upcoming menu changes.","somewhat polite","neutral"
"Sure, I can help you understand the charges on your travel account. Our budget and economy plans include maintenance fees to ensure you have the best possible experience while saving on costs. Let me know if you'd like more information.","polite","neutral"
"Unfortunately, our current exhibit on ancient civilizations has been moved to a different floor, but I can give you directions on how to find it. Would you like me to provide those?","somewhat polite","neutral"
"I'm happy to help you with your inquiry about our winter sports packages. However, please note that the prices you're seeing are based on our standard rates, and any additional fees will be clearly disclosed during the booking process.","somewhat polite","neutral"
"I'm afraid our winter promotion rates have ended, so you'll be charged the standard rate for the upcoming trip. However, if you book now, we can offer you a 10% discount on the total fare.","somewhat polite","neutral"
"I'm sorry you're not satisfied with your coffee, but our store policy clearly states that all drinks are final sale once they leave the premises. If you have any other issues, I'd be happy to help.","somewhat polite","neutral"
"I apologize for any inconvenience you've experienced with our bootcamp. It seems there might be a misunderstanding regarding the course fee. I'd be happy to help clarify the costs and answer any questions you have.","somewhat polite","polite"
"We've noticed a discrepancy in your account activity and have automatically upgraded your subscription to our premium tier.","neutral","polite"
"I'd be happy to help you improve your communication skills. Our online course on effective communication covers key topics like active listening and conflict resolution. Would you like me to provide more information on the course details and pricing?","neutral","polite"
"I'm happy to help you with your dessert question, but I do need to inform you that our seasonal summer flavors are only available until the end of August. If you'd like to try one of our fall flavors, I'd be happy to recommend a few options that are sure to satisfy your sweet tooth.","polite","somewhat polite"
"I'm happy to help you with the issue you're experiencing with your new smart TV. Unfortunately, it seems like it's no longer under warranty, so any repairs or replacements would need to be paid out of pocket. Would you like me to provide more information on our pricing and options?","somewhat polite","polite"
"I'm sorry to hear that your flight was delayed due to a medical emergency on board. Unfortunately, we can't provide compensation for this type of situation, but we can offer you a complimentary upgrade on your next flight.","somewhat polite","neutral"
"Certainly, I understand you might have some questions about the membership fee for our individual sports club. It covers the cost of maintenance and access to our top-notch facilities and equipment. Let me know if you'd like more specifics.","somewhat polite","polite"
"Sorry to hear that your membership renewal was denied for the kickboxing classes. Can you check if your payment information is up to date, and I'll be happy to assist you with the registration process.","polite","somewhat polite"
"Unfortunately, our current promotion is only available for new customers. However, we're happy to discuss other options that might suit your needs.","neutral","somewhat polite"
"Of course, I understand that the policy details can be confusing. Our insurance plans typically include a monthly fee to cover the stated benefits. I can provide more information or clarify any points if you'd like.","somewhat polite","polite"
"I'm sorry to hear that your flight was delayed due to bad weather. Unfortunately, we can't provide any compensation for the inconvenience, but you can expect a refund for the full amount of your ticket if you're eligible.","somewhat polite","neutral"
"I'm afraid our museum's summer hours are still in effect, and we're closed on Mondays. If you're planning to visit this week, I recommend checking our website for the correct hours.","somewhat polite","neutral"
"I'd be happy to help you with that! Our overdraft protection feature is designed to prevent overdraft fees, but if you're still experiencing issues, I can walk you through some steps to help you manage your account better.","polite","somewhat polite"
"I'm not sure why our summer reading program is being advertised as free when it's clearly listed as $20 on our website. Can you clarify the correct pricing for me?","somewhat polite","neutral"
"I appreciate your interest in our online courses, but I wanted to let you know that the cost is due to the advanced certification process and the high demand for our instructors. If you have any questions or concerns, I'd be happy to address them and provide more information on our refund and transfer policies.","polite","somewhat polite"
"I understand your concern about the premium increase. Our insurance policy does require an annual adjustment to ensure you're adequately covered. I can walk you through the details and explain the reasoning behind it.","polite","somewhat polite"
"Sure, I can assist you with your winter sports club membership. The fee you're being charged covers the maintenance and upkeep of the facilities. Let me know if you'd like more information.","neutral","somewhat polite"
"I'm sorry to hear that our store is out of your preferred brand of milk. We do receive new shipments every week, so it's possible that we'll have it back in stock soon.","neutral","somewhat polite"
"Sorry to hear that you're not able to find the information you're looking for on the marine life exhibit at our aquarium. Unfortunately, we don't offer guided tours during the off-season, but I can provide you with a self-guided map of the exhibits if that would be helpful.","somewhat polite","neutral"
"I'm not sure why our system is flagging your certification course as incomplete, but I can try to investigate further and provide an update on the status of your training hours.","somewhat polite","neutral"
"I appreciate your patience while we investigate the issue with your purchase. Unfortunately, it seems that the extended warranty you're seeing is not included in your original package, but we can discuss possible upgrade options with you.","polite","somewhat polite"
"Unfortunately, it seems that our system is currently experiencing some delays with the integration training, which is causing the issue you're facing. I'll check on the status and get back to you as soon as possible.","somewhat polite","neutral"
"I understand you're concerned about the extra charge on your bill. Our menu prices are clearly stated, and it's possible that there was a mistake on our part. I can check with the kitchen to see what happened and adjust the charge accordingly.","somewhat polite","neutral"
"Unfortunately, our ice rink is closed for renovations until spring. You can check our website for updates on the reopening date and plan your visit accordingly.","somewhat polite","neutral"
"I understand you're concerned about the loan processing time, and I want to assure you that we're doing our best to expedite the review. Our team will be in touch with you shortly to provide an update on the status of your application.","polite","somewhat polite"
"I'm sorry to hear that our organic salad mix didn't meet your expectations. We source our ingredients from local farms whenever possible, but sometimes quality can vary. If you'd like, I can offer a store credit or a replacement with a different mix.","somewhat polite","neutral"
"Unfortunately, our current promotion has expired, but I can offer you an alternative option that might suit your needs. Would you like me to explain the details?","neutral","somewhat polite"
"I'd be happy to help you with that! It looks like there's a small fee associated with your booking, which is standard for budget travel. Would you like me to explain it in more detail?","somewhat polite","polite"
"I'd be happy to help you understand the fee on your statement. It's likely a small charge for account maintenance, but I can look into it further if you'd like.","polite","somewhat polite"
"Sorry to hear that your paddleboard rental was cancelled due to bad weather. We'll give you a full refund as per our policy. Would you like to reschedule for a different day?","somewhat polite","polite"
"I'm sorry to hear that your ski lesson was cancelled due to the weather. Unfortunately, it's not within our control, but I can offer a full refund or a voucher for a future lesson if you'd like.","somewhat polite","polite"
"We're currently running a promotion on our online courses, and I'd be happy to help you find something that suits your interests. However, I do want to let you know that our most popular courses tend to sell out quickly, especially during back-to-school season. Would you like me to recommend some of our top picks?","somewhat polite","polite"
"I'd be happy to help you with that. It looks like there's a restocking fee for the returned item. If you'd like, I can provide more information on our return policy and see what we can do to make it right for you.","polite","somewhat polite"
"I'm sorry for any confusion regarding the street food vendor's pricing. It's common for such establishments to have varying costs depending on the ingredients and labor involved. I hope this clarifies the situation.","somewhat polite","polite"
"Unfortunately, our membership renewal fees are non-negotiable, but I can offer you a discount on your next membership purchase if you commit to a 12-month plan.","somewhat polite","neutral"
"I appreciate your concern about the flight delay. Unfortunately, our airline isn't responsible for the air traffic control's decision to reroute the flight due to weather conditions. However, I can offer you a complimentary meal voucher for the inconvenience you've experienced.","somewhat polite","polite"
"I appreciate you bringing this to our attention. However, our store policy clearly states that all toys and games must be accompanied by a receipt for any exchange or refund. Please check your purchase details and we'll be happy to assist you further.","polite","somewhat polite"
"I'm sorry to hear that our store's website says we're out of stock on the toy you're looking for. I can check if any of our other locations have it in stock or if we have any expected restock dates.","somewhat polite","neutral"
"I appreciate your concern about the late fees on your credit card statement. It seems there was an error in our system that resulted in an unexpected charge. I've gone ahead and waived the fee for this month, and I'll make sure to review our system to prevent this from happening again in the future.","somewhat polite","polite"
"Unfortunately, our current promotion has expired, but we're offering a similar deal next month. Would you like me to send you a reminder?","neutral","somewhat polite"
"I'm not sure why we're being charged for the ice rink rental, but it looks like the fee is already included in the package you purchased. Can you check your confirmation email to confirm?","somewhat polite","neutral"
"I'm happy to help you with your buffet question. Can you please confirm your reservation date and party size so I can provide more information on our current promotions and offerings?","polite","neutral"
"I'd be happy to help you with that! Our halal menu is quite extensive, and I can assure you that we take great care in preparing each dish to meet the highest standards of halal certification. If you have any specific dietary restrictions or preferences, please let me know and I'll do my best to accommodate your needs.","somewhat polite","polite"
"I'd be happy to help you with your dessert order. Unfortunately, our seasonal flavor of strawberry shortcake is currently sold out, but we do have a limited quantity of chocolate mousse left. Would you like to place an order for that instead?","somewhat polite","neutral"
"I'm sorry to hear that your rental car had a delay, but it seems like our system is still showing it as available. Could you please check the estimated pickup time again?","neutral","somewhat polite"
"I'm happy to help you with the issue you're experiencing with your purchase. Our return policy is clearly stated on our website, but I can certainly provide more details if you'd like. Can you please provide me with the order number so I can look into this further?","somewhat polite","polite"
"I'm afraid the toy you're looking for is currently out of stock, but we're expecting a new shipment soon. Would you like me to put you on a waitlist or recommend a similar item that's available?","somewhat polite","neutral"
"I'm afraid the sale on those hiking boots has already ended, but we do have a similar model on clearance for 20% off. Would you like me to check availability?","somewhat polite","neutral"
"Unfortunately, it seems our current sale on 4K TVs has ended, but we're expecting a new shipment next quarter. Would you like me to notify you when they arrive?","polite","somewhat polite"
"I'm sorry to hear that our store's electronics policy isn't meeting your expectations. However, our warranty only covers defects in materials or workmanship, and it seems that the issue with your purchase is due to normal wear and tear. If you'd like, we can still offer a discount on a replacement or provide a repair service.","somewhat polite","neutral"
"I'm not sure what's causing the discrepancy in your membership fees, but let's take a look at your account together to figure it out.","neutral","somewhat polite"
"I'd be happy to help you with the price discrepancy on the couch you're interested in. Our sales team can provide more information on the current promotion and any potential discounts that might be available.","neutral","somewhat polite"
"We appreciate your interest in visiting our botanical garden this summer. However, I noticed that our website is currently experiencing some issues with ticket sales, and it seems that the online payment system is not functioning properly. I can offer you an alternative option to purchase tickets at the garden's entrance, or you can try checking back later when our website is up and running again.","somewhat polite","polite"
"I understand you're concerned about the extra charges on your recent booking. Our peak season fees apply from December to March, and it seems you traveled during that period. If you'd like, I can provide more information on how to avoid these fees in the future.","somewhat polite","polite"
"Unfortunately, our current policy doesn't allow for exceptions to the return window. However, I can offer you a store credit for the full amount.","neutral","somewhat polite"
"I'm happy to help with your pizza order. We have a few promotions going on right now, but I can give you a better deal if you're willing to try our seasonal special sauce - it's only available for a limited time, and it pairs really well with our summer menu items.","somewhat polite","polite"
"I'm afraid the toy you're looking for is currently out of stock, but we're expecting a new shipment soon. Would you like me to put you on a waiting list?","somewhat polite","neutral"
"I'm afraid your luggage has been misplaced during transit. I can assist you in filing a claim and getting it replaced as soon as possible.","somewhat polite","neutral"
"Sorry to hear that you're not enjoying your street food experience. Can you please tell me more about what's not up to your expectations so I can assist you further?","polite","somewhat polite"
"We're currently reviewing our training programs and noticed that some of the content may not be up-to-date. Could you please clarify which specific course or module you're referring to so we can provide more accurate information?","somewhat polite","neutral"
"I apologize for the inconvenience, but it seems there's a misunderstanding about the additional fee for the upgraded seat selection. If you'd like, I can walk you through the options and help you find a solution that suits your travel plans.","somewhat polite","polite"
"I'm not sure why our menu item says it's gluten-free, but I can confirm that our chef has double-checked the recipe. Would you like me to check with the kitchen again?","somewhat polite","neutral"
"I'm sorry to hear that you're having trouble planning your visit to the aquarium. Unfortunately, our tickets are non-refundable, but you can use them to visit within the next year. If you have any other questions or need further assistance, please don't hesitate to ask.","neutral","somewhat polite"
"Unfortunately, our squash courts are currently closed for renovations until the end of the month. However, we're offering a discounted membership rate for the summer season if you're willing to join before the renovation period ends.","neutral","polite"
"I'm sorry to hear that your soccer team's membership renewal is being held up. Can you please check your email for a notification from us regarding the payment and I'll be happy to assist you further if needed.","somewhat polite","polite"
"I appreciate your concern about the toy's price increase. Our summer sale ends soon, but we're offering a one-time discount for kids under 12, which might help with the cost.","polite","somewhat polite"
"I'd be happy to help you with that. Can you please provide me with more information about your flight itinerary, including your ticket number and the dates of travel?","somewhat polite","polite"
"I'd be happy to help you with your loan inquiry. Could you please provide more information about the specific loan product you're interested in, and I'll do my best to provide you with a detailed breakdown of the fees involved?","somewhat polite","polite"
"I'm sorry to hear you're having trouble with the ticket prices at the aquarium. Unfortunately, our seasonal pass prices do vary depending on the time of year and visitor age, so I can't provide a refund without checking the details of your visit.","neutral","somewhat polite"
"I'm sorry to hear that your team's membership renewal was declined due to outstanding fees. However, our records show that the payment was successfully processed last week. Can you please check your bank statement to confirm?","somewhat polite","polite"
"I'd be happy to help you with your query about the toy you purchased from us. Unfortunately, it seems that the item is no longer eligible for a refund due to the time that has passed since your purchase date.","somewhat polite","neutral"
"Certainly, I can understand why you might be concerned about the additional charge for the cruise. This fee is typically applied to cover administrative costs and ensure a smooth travel experience. If you would like more detailed information, please let me know.","somewhat polite","polite"
"I'm happy to help you with your question about the new hiking boots. Unfortunately, we're currently out of stock on that particular model, but I can suggest some alternative options that might fit your needs.","somewhat polite","polite"
"I'm happy to help you with your query about the international shipping fee on your recent order. It seems to be a standard charge for customs clearance and handling, but if you have any further questions or concerns, feel free to ask and I'll do my best to clarify things for you.","somewhat polite","polite"
"I appreciate your enthusiasm for taking our online course, but I wanted to let you know that the price you're seeing is due to our special summer promotion expiring soon. If you're interested in enrolling, I recommend signing up within the next week to take advantage of the discounted rate.","somewhat polite","polite"
"I'm happy to help you with your winter sports membership question. Can you please clarify what you're referring to when you say your membership fees are higher than expected? I'm here to assist you and provide more information if needed.","somewhat polite","polite"
"I understand your concern about the water sports equipment rental fees. Please note that our prices are seasonal, and the current rate is applicable only for the summer season. If you'd like to adjust your booking, I can assist you with that.","somewhat polite","neutral"
"I'd be happy to help you with that workshop registration! Could you please confirm your email address so I can send you the necessary details?","polite","somewhat polite"
"Of course, I understand that you may have some concerns about the extra charge on your bill. It's quite common in bars to have additional fees for certain items or services. I'd be happy to explain further if you'd like.","somewhat polite","polite"
"Unfortunately, it seems our tennis court reservation system is currently experiencing technical difficulties. I recommend checking the website for updates or calling the club directly for assistance.","polite","neutral"
"Unfortunately, our summer menu doesn't include any vegan options for our signature burgers. However, we can offer you a salad or a side of our roasted vegetables instead.","polite","neutral"
"Unfortunately, our train schedule has been affected by the recent weather conditions, and we're working to get the delays resolved as soon as possible. I can check on the estimated arrival time for your train if you'd like.","somewhat polite","neutral"
"I appreciate your feedback about the recent menu changes at our restaurant. We're always looking to improve and take customer suggestions into account, so thank you for sharing your thoughts.","somewhat polite","polite"
"We appreciate your interest in visiting the botanical garden this summer. Unfortunately, our summer concert series has been cancelled due to unforeseen circumstances. However, we still have an array of beautiful flowers and a peaceful atmosphere waiting for you.","polite","somewhat polite"
"I'm afraid our bootcamp policy doesn't allow for refunds once the course has started, but you can discuss a possible transfer with our team if you provide a valid reason.","neutral","somewhat polite"
"I'm happy to help you with your query about our skincare products. Unfortunately, we're currently out of stock on the moisturizer you're looking for, but I can offer you a similar product that's been popular with our customers. Would you like me to check availability?","somewhat polite","polite"
"Certainly, I understand that you may have some concerns about the extra charge on your bill. It's possible that it could be due to a premium selection or an additional service you requested. I can double-check and provide more details if you'd like.","somewhat polite","polite"
"I'm afraid our seasonal coffee promotion has ended, but we do have a new summer blend that's just been released. Would you like to try a cup and see if it's to your taste?","somewhat polite","neutral"
"I'm not sure why our website is saying that the surfing lessons are fully booked, but I've checked our availability and we actually have a few spots left. Would you like me to reserve one for you?","somewhat polite","neutral"
"We've received several reports of customers experiencing issues with baggage handling during peak travel seasons, particularly around holidays like Thanksgiving and Christmas. It's not uncommon for luggage to get misplaced or delayed, but I can offer some assistance in resolving this matter.","polite","neutral"
"Unfortunately, our records indicate that you've exceeded the allowed transaction limit for your account, which has resulted in the additional fees you're seeing. If you'd like to discuss possible options for avoiding these charges in the future, I'd be happy to assist you.","neutral","somewhat polite"
"I appreciate your patience as we review your loan application. Unfortunately, we need a bit more information from you regarding your income and employment status to move forward with the process.","polite","somewhat polite"
"I'd be happy to help you with your question about our buffet menu. Our lunch buffet typically runs from 11am to 2pm and includes a wide variety of options, including salads, soups, and hot entrees. If you have any specific dietary restrictions or preferences, please let me know and I can provide more tailored recommendations.","polite","neutral"
"I'm happy to help you with your query about our freshly baked croissants. Since you mentioned they didn't meet your expectations, I'd like to offer a complimentary pastry on your next visit. Please let me know when you'd like to come back, and we'll get it sorted out for you.","somewhat polite","polite"
"Certainly, I understand that you have questions regarding the charges. Our insurance plans do include standard account maintenance fees, which may apply in this situation. I can provide more information if you'd like.","neutral","somewhat polite"
"Sorry to hear that you're not satisfied with the cake. Our bakery policy states that all custom orders are non-refundable, but we can offer a store credit if you'd like to try a different flavor or design. Would you like me to explain the details?","somewhat polite","neutral"
"I'd be happy to help you with that regional dish you're interested in. Our summer menu features a refreshing gazpacho that's perfect for the warm weather, but if you're looking for something more substantial, our slow-cooked ribs are a popular choice. Can I recommend something?","somewhat polite","polite"
"I'm afraid our marine life exhibit is closed for renovations until next month. However, our temporary exhibit on ocean conservation is still open and offers a unique learning experience.","somewhat polite","neutral"
"Unfortunately, it seems your policy doesn't cover damage caused by natural disasters. I can help you explore other options or provide more information on our available plans.","neutral","somewhat polite"
"I appreciate your concern about the late fees on your credit card statement. It's possible that the charges are related to a promotional period that's expired. If you'd like, I can help you review your account and see if there's a way to waive or reduce the fees.","polite","somewhat polite"
"I'd be happy to help you with that. It seems that the additional fee is due to a minor error in our system. Let me see what I can do to correct it for you.","somewhat polite","polite"
"Unfortunately, our current promotion on home decor items has ended, but we're running a new sale on living room furniture starting next week. Would you like me to send you a notification when it starts?","somewhat polite","neutral"
"I'm happy to help you with your question about our international menu items. Unfortunately, we've had some seasonal ingredient shortages, which might be affecting the availability of some dishes. Would you like me to check the current menu and see what we have available for you?","polite","somewhat polite"
"I'd be happy to help you with your insurance query. Can you please provide more information about the policy you're referring to, such as the policy number or the type of coverage you have? That way, I can better assist you with your question.","somewhat polite","neutral"
"I'd be happy to help you understand our workshop pricing better. It seems like the cost you're seeing is due to our standard course materials and instructor fees. If you'd like more information, feel free to ask.","somewhat polite","polite"
"I'm sorry to hear that our store's winter clearance sale didn't have the snowboard you were looking for in your size. We can offer a store credit or exchange for a different item, if you'd like to try again.","neutral","somewhat polite"
"I'm happy to help you with your query about the international delivery fee. However, I need to clarify that our standard shipping rates apply to all destinations, and any additional fees are clearly stated at checkout. If you have any further questions, please feel free to ask.","somewhat polite","neutral"
"The show you're interested in has been sold out for weeks, but I can offer you a refund or exchange for a different performance if you'd like.","polite","neutral"
"Unfortunately, it seems there's a charge for account inactivity. Would you like me to explain the specifics and see if there's a way to waive it?","neutral","somewhat polite"
"I'm happy to help you with your street food question. Unfortunately, our seasonal specials are only available from March to October, but we do have some year-round options that are just as delicious. Would you like me to recommend something?","somewhat polite","polite"
"I'm sorry to hear that our website doesn't have any information about the upcoming play schedule. However, I can suggest checking our social media pages for updates, or visiting the theater's official website for the latest information.","neutral","somewhat polite"
"I'm afraid our summer exhibits are closed for renovations until the end of August, but our permanent collections are still open to visitors. Would you like to plan a visit for later in the season?","somewhat polite","neutral"
"I'm sorry to hear that our toy wasn't as expected. However, our return policy clearly states that items must be in their original packaging and have a valid receipt for a full refund. If you can provide the receipt and the item is still in its original packaging, we can process the return for you.","somewhat polite","neutral"
"I'm happy to help you with your trip to Paris, but I do need to inform you that our airline has a policy of charging for checked bags during peak travel seasons, which includes summer. If you'd like to avoid this fee, I recommend checking with our customer service team before your trip to see if there are any available options.","somewhat polite","polite"
"Unfortunately, your membership renewal fee has been automatically charged due to our system's standard process. If you'd like to understand the specifics, I can walk you through it.","neutral","polite"
"Of course, I understand that you may have questions about the membership fees for our team sports program. These fees cover the costs of maintaining the facilities and equipment. I'm here to help, so please let me know if you'd like more information.","neutral","polite"
"Absolutely, I can assist you with that. Our policy for professional development courses allows for one rescheduling free of charge, should you need it.","somewhat polite","polite"
"I'm sorry to hear that our store's return policy is causing some confusion. According to our policy, you can exchange it for a different size, but only if you have the original packaging and tags still attached.","somewhat polite","neutral"
"Unfortunately, our special exhibit on ancient civilizations is currently closed due to unforeseen circumstances. However, we have an extended display of similar artifacts available in our permanent collection, which you're welcome to explore.","somewhat polite","neutral"
"I'm sorry to hear that our exhibit was not as expected. We strive to provide a unique and engaging experience for all our visitors. If you have any feedback or concerns, please let us know and we'll do our best to address them.","neutral","somewhat polite"
"I'm sorry to hear that our fries took longer than expected to arrive. Unfortunately, we can't provide a refund for delays caused by our third-party delivery service, but we can offer a discount on your next order.","somewhat polite","neutral"
"I'm sorry to hear you're having trouble with your ski rental. We've had some issues with our equipment storage during the off-season, which might be causing the delay. I can offer you a complimentary upgrade to a higher-end pair of skis for the rest of your trip.","somewhat polite","polite"
"Unfortunately, our summer menu doesn't have as many vegan options as we'd like, but we do have a seasonal vegetable skewer that's popular with our customers. Would you like me to explain the ingredients in more detail?","polite","somewhat polite"
"I believe I learned what I needed with respect to this topic.","neutral","polite"
"Great learning!","somewhat polite","polite"
"The class provides solid insight into small things that can really be impacting the performance of a team.","somewhat polite","neutral"
"Clear and  understandable while also being detailed and thorough.","polite","neutral"
"Need one web page with all the goto links... who will remember all the gotos?","neutral","impolite"
"Content is presented well.  Useful information.  I wish more the Institution courses were like this one!","polite","neutral"
"There is an incredible amount of waiting in this course. I had the text read and it would take 30 seconds for the next text to appear or allow me onto the next slide. I also only got 1 question wrong in the test out and had to do every module again. I would rather just do the module(s) related to the questions I got wrong. Very time intensive.","neutral","impolite"
"Quiz has some answers which are plainly wrong.","neutral","impolite"
"Good training on the overall basics of SPEED Online, I don't expect it to be updated in the future to take into account Next Generation SPEED.","somewhat polite","impolite"
"Timed pages are a real drag.  If you can read fast enough you end up waiting on the page so you can move on.  A timer is OK, but set the time for a ""fast reader"" so you aren't sitting twiddling your thumbs waiting to go to the next page.  People are just going to go do something else and not pay any attention to the course.","neutral","impolite"
"Good information to know BUT its SUPER LONG training, basically we need ONE day FOCUS to complete the training because have multiple tests.","somewhat polite","impolite"
"Very useful information. Definitely takes more than 30 min.","neutral","impolite"
"Good Overview of the company Culture and Working policies. Although it was slightly difficult to schedule a call at the beginning.","somewhat polite","neutral"
"Mind = Blown!","polite","impolite"
"material is ok but the training experience very bad. need to wait the study material  show up slowly on the screen.","neutral","somewhat polite"
"Shifting the responsibility of securing the repository to individual engineers is bad idea.....it only takes one mistake for a leak to occur.","neutral","impolite"
"Course is good, but shows this is an accient waiting to happen. What if someone forgets their training and makes a post or uses their public profile to make a repository instead of sandbox or whatever? The institute needs to work harder to make real security controls, instead of relying on users. Accidents happen.","somewhat polite","impolite"
"Good to know facts. Should be very useful for RCG's. I believe the session can be covered in Half a day or can be made a web based with a session allotted for Q&A.","somewhat polite","polite"
"Not able to proceed to the next page of content until the audio finished reading every word at a slow pace.  Please remove this restriction.","somewhat polite","neutral"
"This training needs a refresh. The training material is only through links that take you to Redirect pages, I ended up with 20-30 tabs open in my browser. Then the quiz got stuck several times, and there was no going forward or back, I had to start over again several times. I was doing the training from home via VPN, but I don't think that was the issue.","neutral","impolite"
"Content was good, but having to review all of the content after missing a sinlge test-out question, on the conservative side, wasted a bunch of my time.","somewhat polite","impolite"
"I understood what the job was about.","neutral","somewhat polite"
"Links are broken and course doesn't give credit upon completion","neutral","impolite"
"Pretty straight forward but the examples of pyrophoric gases is cut off on that slide. Also, the videos could use subtitles (many of us are watching these in shared work spaces). They also go transparent if they are not maximized.","somewhat polite","impolite"
"All explanation were clear and with good examples.","polite","neutral"
"lots of information for new hire","neutral","polite"
"Session is too lengthy. Its not fair to conduct all these sessions in a single meet, morever audience are large in number, so there is no time to address our questions properly. Presenters are good.","somewhat polite","impolite"
"An overwhelming use of acronyms","neutral","impolite"
"Very good refresher course on security topics","neutral","polite"
"Content is well written, however Question #9 seems to mark the correct answer as Incorrect","somewhat polite","neutral"
"Way too much information and acronyms for everything. More information means less retention.","neutral","impolite"
"1. This course is too long. 2. Some of the content is not relevant to my site (not  the same terminology/role names and as such very confusing to  learn and also not used or needed for daily practice as ERT member/Leader). I think that this course should only be assigned to NEW ERT Leaders (IC) / ERT Member as part of their certification plan and not as a new ""yearly refreshment"" training.","somewhat polite","impolite"
"Training is a wall of text, quiz has a focus on questions which are not related to the subject at hand. Do I really need to know that it outputs the roster as a pdf instead of a csv to be qualified to teach? An interactive tutorial would be much better for teachning this material.","neutral","impolite"
"Just felt like a second Onboarding. Didn't really learn anything new. Also very hard to schedule","neutral","impolite"
"Half of the questions require you to spend an incredible amount of time clicking through endless links and pages on the website searching for random acronyms and minor mentions of things. The actual slides of the course give very little or no information about anything relivent.","neutral","impolite"
"Awesome Class!  Great life applications!","somewhat polite","polite"
"Good information - Instructor is also good and time is well managed","polite","neutral"
"I felt like this class was average - it was constructed well enough but it wasn't exceptional.","neutral","impolite"
"Everyone should take this class!","somewhat polite","polite"
"It was unfair to the presenters to give such a short time  slot to cover a big topic like this. Due to this, there were no breaks & when the course was completed, it was way past lunch hour. Further, with a huge audience of close to 500 new joinees, there is bound to be chaos. Since the  chat was disabled, participants had to resort to asking questions & since the presenters had a time limit, it was not possible humanly to answer all queries.","somewhat polite","impolite"
"One of the better classes I've taken at the Institution.  All of the non-verbal cues we give to co-workers and others are definitely something we should be aware of as well as help others with.","somewhat polite","polite"
"Very informative but too long. Can be reduced by some pre study material and FAQs.","somewhat polite","impolite"
"Ok, But keep the environment self contained. The job aids should be slides themselves or presented in a manner to instruct / impart necessary information within the course.","somewhat polite","impolite"
"Great Course but can be improved with regards to slides. I believe there are glitches in slideshow.","polite","neutral"
"Buggy, constantly crashed and had to reload, missing the letter f in every work on every slide making it hard to read and very outdated...","neutral","impolite"
"Tad longer than expected. Also voice-over for the slides would have helped.","neutral","somewhat polite"
"Considering the fact that 100% is required to pass, it would be good to know answers after the wrong one is clicked.","somewhat polite","impolite"
"Question 8 of 15 is misleading and incorrect in my opinion. The popup message does not make sense based on the selections I made. And driving defensively is not a traffic rule so it should not a valid/correct selection based on the question.","neutral","impolite"
"All trainings should be this short and informative","polite","neutral"
"I like the layout of this class.","polite","neutral"
"Good and useful information for safety using noble gases and information provided in small ""chunks"".  The slides had some interactive elements.  Jargon without explanations are minimal.  There's pictures that show and help describe processes and PPE.  The graphics look modern and clean.  The process to submit a quiz question is clunky though - you have to click on a tiny check box outside the margin of the quiz; this keeps me from rating this 5 stars.  I honestly wish this course was longer and went into even more detail because of it's higher than average quality.","polite","impolite"
"There was text overlapping making it hard to read. The videos were hard to see do to turning white for some reason. I had a slide that kept skipping to the next one. This course should be redone.","neutral","impolite"
"Course is clear and understanding for both safety and quality.","polite","neutral"
"super important info, in dire need of a sheet you can open with extinguisher labels and types of fire they are for.  Had to take a screenshot of the first few pages of course so that I could reference it for the quiz.  There's no way I will remember in the future which leter corresponds to which fire type, but they will be clearly labled with more than just a letter on the actual thing...","somewhat polite","impolite"
"Instructor did a great job of keeping the class engaged. Instructor also had extensive subject matter knowledge.","polite","neutral"
"super important info regarding identifying the different types of alarms","somewhat polite","neutral"
"Takes just a handful of minutes to warn you of potential serious pitfalls, with clear examples. Excellent.","polite","impolite"
"Good class. It is a validation to show small things are matter in communication","somewhat polite","neutral"
"The content delivery itself was fine, but the quiz and knowledge checks remove opportunity for on the spot learning because they do not display the correct answer when you get one wrong. The given options for the safety systems questions are similarly worded, so you're choosing the ""best"" answer rather than the singularly correct one. Knowing the more correct answer would be nice.","somewhat polite","neutral"
"The quiz content is very specific (tactical steps) but then you have to acknowledge that it changes frequently and to always use the up to date job aids. Not a good use of time that could be better spent prepping to teach the course.","neutral","impolite"
"it was fairly decent. not too bad. easy to understand and pass","neutral","somewhat polite"
"Helpful course, The downloads within the course are all of value.","polite","neutral"
"Why does it not give me credit","neutral","impolite"
"Easy to follow & a valuable refresher training","polite","neutral"
